jobNum,title,Link,shortCategory,longCategory,Department,Location,Agency,Posted Date
"385306","Bilingual NFP Nurse Home Visitor, Bureau of Maternal Infant and Reproductive Health - 385306","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=385306&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","MIRH Nurse Family Partnership","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","03/02/2019"
"383142","Chief Communications Officer, Office of the Commissioner - 383142","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=383142&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Commissioners Office","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","02/06/2019"
"381464","Executive Receptionist, Office of the Commissioner - 381464","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=381464&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Commissioners Office","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","01/23/2019"
"378720","Deputy Commissioner, Family & Child Health - 378720","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=378720&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","FCH Administration","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","01/03/2019"
"374454","Director of Medical and Laboratory Facilities - 374454","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=374454&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Admin","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","11/14/2018"
"352367","Budget Analyst, Bureau of Budget and Revenue/Budget Administration - 352367","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=352367&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Budget Administration","QUEENS","DEPT OF HEALTH/MENTAL HYGIENE","07/16/2018"
"348287","Forensic Pathology Technician - 348287","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=348287&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","OCME-Operations","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","06/08/2018"
"242091","CATCH School Nurse, Bureau of School Health/SH Reproductive Health - 242091","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=242091&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Reproductive Health","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","05/31/2016"
"235309","Pest Control Aide, Bureau of Veterinary and Pest Control Services - 235309","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=235309&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","Pest Control Services","MANHATTAN","DEPT OF HEALTH/MENTAL HYGIENE","03/14/2016"
"229124","HIV Program Associate, Bureau of STD Prevention and Control - 229124","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=229124&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","STI Administration","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","01/21/2016"
"209609","Office Clerk AOT, Bureau of Mental Health - 209609","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=209609&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","MH - Assisted out Treatment","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","08/25/2015"
"197941","Public Health Nurse (School Health) - 197941","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=197941&PostingSeq=1&","816","DEPARTMENT OF HEALTH AND M","SH Reproductive Health","NYC-ALL BOROS","DEPT OF HEALTH/MENTAL HYGIENE","07/01/2015"
"441477","Associate Commissioner, Infrastructure Management - 441477","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441477&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","IT Operations Support","BROOKLYN","DEPT OF INFO TECH & TELECOMM","07/08/2020"
"436911","Cyber Industrial Controls Analyst - 436911","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436911&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","MANHATTAN","DEPT OF INFO TECH & TELECOMM","03/09/2020"
"436896","Cyber Senior Audit Analyst - 436896","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436896&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","BROOKLYN","DEPT OF INFO TECH & TELECOMM","03/09/2020"
"433913","Director of Cyber Policy - 433913","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433913&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","BROOKLYN","DEPT OF INFO TECH & TELECOMM","03/03/2020"
"435687","Public Safety Radio System Support Specialist - 435687","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435687&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Public Safety IT Services","BROOKLYN","DEPT OF INFO TECH & TELECOMM","03/02/2020"
"435652","Public Safety Radio Operator - 435652","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435652&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Public Safety IT Services","BROOKLYN","DEPT OF INFO TECH & TELECOMM","02/27/2020"
"435497","Public Safety Senior Monitoring Engineer - 435497","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435497&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Public Safety IT Services","BROOKLYN","DEPT OF INFO TECH & TELECOMM","02/26/2020"
"430032","Senior Director, Site Reliability Engineering - 430032","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430032&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","MANHATTAN","DEPT OF INFO TECH & TELECOMM","01/24/2020"
"428700","Senior Vulnerability Specialist - 428700","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428700&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","MANHATTAN","DEPT OF INFO TECH & TELECOMM","01/14/2020"
"423428","CERT Specialist - 423428","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423428&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","MANHATTAN","DEPT OF INFO TECH & TELECOMM","11/19/2019"
"420732","Senior Integration Developer (Azure) - 420732","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=420732&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Develop & Integration Services","BROOKLYN","DEPT OF INFO TECH & TELECOMM","11/15/2019"
"416883","QA Test Automation Engineer - 416883","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416883&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Develop & Integration Services","BROOKLYN","DEPT OF INFO TECH & TELECOMM","10/22/2019"
"415438","Database Architect - 415438","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=415438&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Data Management Services","BROOKLYN","DEPT OF INFO TECH & TELECOMM","10/18/2019"
"416549","Cyber Senior Audit Manager - 416549","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416549&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Citywide Cybersecurity","MANHATTAN","DEPT OF INFO TECH & TELECOMM","10/16/2019"
"412723","IT Architect - 412723","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=412723&PostingSeq=1&","858","DEPARTMENT OF INFORMATION","Enterprise & Solution Arch","BROOKLYN","DEPT OF INFO TECH & TELECOMM","10/16/2019"
"439792","Inspector General - 439792","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439792&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 2","MANHATTAN","DEPARTMENT OF INVESTIGATION","04/24/2020"
"436518","Deputy Inspector General - 436518","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436518&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 6","MANHATTAN","DEPARTMENT OF INVESTIGATION","03/10/2020"
"437225","Investigative Auditor - 437225","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=437225&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 5","MANHATTAN","DEPARTMENT OF INVESTIGATION","03/09/2020"
"435571","Data Analyst - 435571","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435571&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 4","MANHATTAN","DEPARTMENT OF INVESTIGATION","02/27/2020"
"434506","Investigative Auditor - 434506","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=434506&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 10","MANHATTAN","DEPARTMENT OF INVESTIGATION","02/21/2020"
"432617","Investigator - 432617","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432617&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Vendx","MANHATTAN","DEPARTMENT OF INVESTIGATION","02/08/2020"
"432004","Facilities Assistant - 432004","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432004&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Facilities","MANHATTAN","DEPARTMENT OF INVESTIGATION","02/04/2020"
"430962","Confidential Investigator - 430962","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430962&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 3","MANHATTAN","DEPARTMENT OF INVESTIGATION","01/30/2020"
"431051","Confidential Investigator - 431051","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=431051&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Vendor Integrity","MANHATTAN","DEPARTMENT OF INVESTIGATION","01/29/2020"
"429213","Investigative Attorney - 429213","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429213&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","OIG NYPD","MANHATTAN","DEPARTMENT OF INVESTIGATION","01/17/2020"
"428891","Chief Information Officer - 428891","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428891&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Executive Division","MANHATTAN","DEPARTMENT OF INVESTIGATION","01/14/2020"
"427472","Investigator - 427472","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=427472&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","OIG NYPD","MANHATTAN","DEPARTMENT OF INVESTIGATION","01/02/2020"
"424990","Confidential Investigator - 424990","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424990&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 2","MANHATTAN","DEPARTMENT OF INVESTIGATION","12/05/2019"
"423471","Data Scientist - 423471","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423471&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 5","MANHATTAN","DEPARTMENT OF INVESTIGATION","11/20/2019"
"422454","Confidential Investigator - 422454","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422454&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Squad 6","MANHATTAN","DEPARTMENT OF INVESTIGATION","11/12/2019"
"406711","Investigator - 406711","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=406711&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Background Investigation","MANHATTAN","DEPARTMENT OF INVESTIGATION","08/16/2019"
"406289","Deputy Inspector General of Investigations - 406289","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=406289&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","OIG NYPD","MANHATTAN","DEPARTMENT OF INVESTIGATION","08/15/2019"
"405824","Confidential Investigator - 405824","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405824&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Default","MANHATTAN","DEPARTMENT OF INVESTIGATION","08/14/2019"
"405846","Deputy Inspector General - 405846","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=405846&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Default","MANHATTAN","DEPARTMENT OF INVESTIGATION","08/13/2019"
"379052","Digital Forensic Investigator - 379052","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=379052&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Default","MANHATTAN","DEPARTMENT OF INVESTIGATION","01/04/2019"
"373617","Investigator - 373617","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=373617&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","OIG NYPD","MANHATTAN","DEPARTMENT OF INVESTIGATION","11/08/2018"
"364993","Confidential Investigator - 364993","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=364993&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","Default","MANHATTAN","DEPARTMENT OF INVESTIGATION","09/12/2018"
"356820","Investigator - 356820","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=356820&PostingSeq=1&","032","DEPARTMENT OF INVESTIGATIO","OIG NYPD","MANHATTAN","DEPARTMENT OF INVESTIGATION","08/03/2018"
"441332","Plumber - 441332","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441332&PostingSeq=1&","846","DEPARTMENT OF PARKS & RECR","Deputy Comm of Operations","NYC-ALL BOROS","DEPT OF PARKS & RECREATION","06/26/2020"
"426130","City Seasonal Aide/Security Guard - 426130","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426130&PostingSeq=1&","846","DEPARTMENT OF PARKS & RECR","Arsenal North Peps","NYC-ALL BOROS","DEPT OF PARKS & RECREATION","12/17/2019"
"430885","Chief Officer Safety and Tactics Advisor - 430885","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430885&PostingSeq=1&","781","DEPARTMENT OF PROBATION","Intelligence Unit","MANHATTAN","DEPARTMENT OF PROBATION","01/29/2020"
"416329","Advocate Director - 416329","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416329&PostingSeq=1&","781","DEPARTMENT OF PROBATION","MVEP/Gen'l Counsel","NYC-ALL BOROS","DEPARTMENT OF PROBATION","10/10/2019"
"416346","Deputy General Counsel - 416346","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416346&PostingSeq=1&","781","DEPARTMENT OF PROBATION","Admin Executive Offices","NYC-ALL BOROS","DEPARTMENT OF PROBATION","10/10/2019"
"393321","Chief Information Officer - 393321","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=393321&PostingSeq=1&","781","DEPARTMENT OF PROBATION","Admin Executive Offices","MANHATTAN","DEPARTMENT OF PROBATION","05/03/2019"
"349030","Buyer - 349030","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=349030&PostingSeq=1&","781","DEPARTMENT OF PROBATION","Financial Operations","MANHATTAN","DEPARTMENT OF PROBATION","06/25/2018"
"436400","DEPUTY DIRECTOR, CAPITAL BUDGET - 436400","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436400&PostingSeq=1&","827","DEPARTMENT OF SANITATION","Cap Bdgt Eng Sup","NYC-ALL BOROS","DEPARTMENT OF SANITATION","03/04/2020"
"438667","Chief Operations Officer/Deputy Commissioner - 438667","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438667&PostingSeq=1&","841","DEPARTMENT OF TRANSPORTATI","F&Ga Admin-St George","STATEN ISLAND","DEPARTMENT OF TRANSPORTATION","03/20/2020"
"432425","Marine Oiler - 432425","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432425&PostingSeq=1&","841","DEPARTMENT OF TRANSPORTATI","F&Ga Marine Oilers-St George","STATEN ISLAND","DEPARTMENT OF TRANSPORTATION","02/17/2020"
"412072","Parking Planner - 412072","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=412072&PostingSeq=1&","841","DEPARTMENT OF TRANSPORTATI","Parking Adm-Exec","QUEENS","DEPARTMENT OF TRANSPORTATION","09/19/2019"
"402964","Highway Transportation Specialist - 402964","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=402964&PostingSeq=1&","841","DEPARTMENT OF TRANSPORTATI","Parking Adm-Exec","QUEENS","DEPARTMENT OF TRANSPORTATION","07/31/2019"
"192756","Systems Administrator - Computer Software - 192756","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=192756&PostingSeq=1&","841","DEPARTMENT OF TRANSPORTATI","IT & Telecom","MANHATTAN","DEPARTMENT OF TRANSPORTATION","05/11/2015"
"440275","Deputy Executive Director, CYE - 440275","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440275&PostingSeq=1&","261","DEPARTMENT OF YOUTH AND CO","Mayor's Office","MANHATTAN","DEPT OF YOUTH & COMM DEV SRVS","05/15/2020"
"440057","NYC Census 2020 Borough Lead - 440057","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440057&PostingSeq=1&","261","DEPARTMENT OF YOUTH AND CO","Census","MANHATTAN","DEPT OF YOUTH & COMM DEV SRVS","05/06/2020"
